-44.953358,223.530319,-63.962681,-254.198196
-44.939289,223.530014,-63.965687,-254.204117
-44.923428,223.529678,-63.969078,-254.210785
-44.905792,223.529297,-63.972851,-254.218216
-44.886395,223.5289,-63.977001,-254.226349
-44.865273,223.528458,-63.981518,-254.235229
-44.84243,223.527969,-63.986404,-254.244827
-44.817894,223.527451,-63.99165,-254.255142
-44.791679,223.526901,-63.997257,-254.266159
-44.763809,223.526306,-64.00322,-254.277863
-44.734303,223.525696,-64.009529,-254.290268
-44.703178,223.52504,-64.01619,-254.30336
-44.670452,223.524353,-64.023186,-254.317108
-44.63615,223.523621,-64.030518,-254.331528
-44.600288,223.522873,-64.038193,-254.346603
-44.562889,223.522079,-64.046188,-254.36232
-44.523968,223.521271,-64.05452,-254.378677
-44.483543,223.520401,-64.063164,-254.395676
-44.441635,223.519516,-64.072128,-254.413284
-44.398273,223.518616,-64.081398,-254.431503
-44.353462,223.517654,-64.090981,-254.450348
-44.307232,223.516693,-64.100876,-254.469788
-44.259598,223.515671,-64.111061,-254.489807
-44.210579,223.514648,-64.121544,-254.510406
-44.160194,223.513596,-64.132324,-254.53157
-44.108467,223.512497,-64.143387,-254.553329
-44.055412,223.511368,-64.154732,-254.575623
-44.001053,223.510223,-64.166359,-254.598465
-43.945408,223.509048,-64.178261,-254.621841
-43.888496,223.507858,-64.19043,-254.645767
-43.830334,223.506622,-64.202873,-254.670212
-43.770947,223.505371,-64.215576,-254.69519
-43.71035,223.504105,-64.228539,-254.720657
-43.64856,223.502792,-64.241745,-254.746613
-43.585606,223.501465,-64.255211,-254.773087
-43.5215,223.500122,-64.268929,-254.800018
-43.456264,223.498749,-64.282875,-254.827438
-43.389919,223.497345,-64.297066,-254.855316
-43.322479,223.495926,-64.311493,-254.883682
-43.253971,223.494476,-64.326141,-254.912476
-43.184406,223.493011,-64.341026,-254.941696
-43.113811,223.491516,-64.356125,-254.971375
-43.042198,223.490005,-64.371437,-255.001465
-42.969597,223.48848,-64.386971,-255.031982
-42.896015,223.486938,-64.402702,-255.062927
-42.821484,223.485352,-64.418648,-255.094254
-42.746014,223.483765,-64.434784,-255.125961
-42.669628,223.482162,-64.451118,-255.158066
-42.592346,223.48053,-64.467651,-255.190552
-42.514187,223.478882,-64.484367,-255.223404
-42.435169,223.477203,-64.501266,-255.256607
-42.355316,223.475525,-64.518349,-255.290176
-42.274639,223.473831,-64.535606,-255.324081
-42.193169,223.472122,-64.553024,-255.358322
-42.110916,223.470383,-64.570618,-255.392899
-42.027905,223.468628,-64.588379,-255.42778
-41.944149,223.466873,-64.606293,-255.462997
-41.859676,223.465088,-64.624359,-255.498489
-41.774498,223.463287,-64.64257,-255.534286
-41.688641,223.461472,-64.660934,-255.570389
-41.602123,223.459641,-64.679443,-255.60675
-41.514954,223.457825,-64.69809,-255.643387
-41.427166,223.455963,-64.716866,-255.680298
-41.338776,223.454102,-64.735764,-255.717422
-41.249802,223.452225,-64.754799,-255.754837
-41.160255,223.450333,-64.773956,-255.79245
-41.070168,223.448425,-64.793213,-255.830338
-40.979553,223.446518,-64.812599,-255.868423
-40.888432,223.444595,-64.832092,-255.906723
-40.796822,223.442673,-64.851685,-255.945236
-40.704746,223.44072,-64.871376,-255.983917
-40.612221,223.438766,-64.891167,-256.022827
-40.519268,223.436813,-64.911049,-256.061859
-40.425907,223.434845,-64.931015,-256.101105
-40.332153,223.432877,-64.951073,-256.140503
-40.238029,223.430878,-64.971199,-256.180084
-40.143559,223.428894,-64.991402,-256.219788
-40.048752,223.426895,-65.011681,-256.259644
-39.953636,223.424896,-65.032021,-256.299622
-39.858223,223.422867,-65.052429,-256.339722
-39.762539,223.420853,-65.072899,-256.379913
-39.666607,223.418839,-65.093414,-256.420258
-39.570435,223.416809,-65.113983,-256.460663
-39.474052,223.41478,-65.134598,-256.50119
-39.377472,223.412735,-65.155258,-256.541779
-39.280716,223.410706,-65.175949,-256.582458
-39.183807,223.408661,-65.196678,-256.623169
-39.086761,223.406616,-65.21743,-256.663971
-38.989597,223.404556,-65.238213,-256.704803
-38.892338,223.402512,-65.25901,-256.745667
-38.794998,223.400452,-65.279831,-256.786591
-38.697601,223.398407,-65.300667,-256.827515
-38.600163,223.396347,-65.32151,-256.8685
-38.502708,223.394287,-65.342346,-256.909454
-38.405251,223.392242,-65.36319,-256.950409
-38.307816,223.390182,-65.384033,-256.991333
-38.210415,223.388138,-65.404861,-257.032288
-38.113075,223.386078,-65.425682,-257.073212
-38.015816,223.384033,-65.446487,-257.114075
-37.918652,223.381989,-65.46727,-257.154938
-37.821606,223.379944,-65.488029,-257.195709
-37.724693,223.377884,-65.508759,-257.23645
-37.627941,223.375854,-65.529442,-257.27713
